 sampling:128, subject:ethan                                                                           , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, chan:40, units:emotiv,,,,,,,,,
3846.666504,3821.53833,3838.461426,3933.333252,3812.820313,4124.615234,4197.94873,4185.641113,3813.333252,3798.461426,3876.923096,3711.281982,3810.256348,3574.358887
3851.281982,3820.512695,3836.410156,3931.281982,3813.333252,4117.436035,4200,4184.102539,3806.666504,3796.923096,3876.410156,3709.230713,3807.692139,3572.307617
3868.205078,3826.153809,3846.666504,3936.410156,3812.307617,4118.461426,4200.512695,4183.589844,3825.128174,3811.281982,3875.384521,3723.5896,3823.5896,3576.410156
3864.615234,3824.615234,3844.615234,3935.897461,3809.230713,4123.589844,4197.436035,4185.641113,3825.128174,3818.461426,3869.743408,3717.94873,3822.05127,3569.743408
3853.845947,3824.102539,3845.640869,3933.845947,3804.102539,4122.05127,4194.871582,4184.615234,3822.05127,3823.5896,3874.358887,3716.923096,3819.487061,3569.230713
3856.410156,3825.640869,3857.435791,3934.358887,3802.05127,4122.563965,4198.461426,4182.563965,3829.230713,3828.205078,3880,3732.820313,3829.743408,3575.897461
3853.845947,3814.358887,3851.794678,3929.743408,3798.461426,4125.12793,4202.563965,4184.102539,3823.5896,3823.076904,3873.845947,3732.307617,3825.640869,3572.820313
3842.563965,3798.461426,3836.410156,3922.05127,3793.845947,4117.94873,4203.07666,4186.153809,3811.281982,3817.435791,3866.666504,3722.05127,3820.512695,3570.769043
3848.717773,3805.128174,3842.563965,3923.5896,3804.102539,4112.307617,4201.025391,4184.102539,3817.435791,3821.025635,3871.281982,3728.205078,3834.871582,3576.923096
3851.281982,3810.769043,3846.153809,3921.53833,3806.153809,4115.384277,4198.461426,4182.05127,3828.717773,3820.512695,3874.871582,3728.205078,3832.307617,3572.820313
3843.5896,3801.53833,3840.512695,3912.820313,3800.512695,4116.922852,4197.436035,4184.102539,3826.666504,3820,3873.845947,3721.53833,3815.897461,3574.358887
3845.640869,3798.974365,3840,3910.769043,3808.205078,4113.846191,4200.512695,4185.641113,3818.974365,3826.153809,3868.205078,3722.05127,3816.923096,3580
3861.025635,3811.281982,3844.615234,3915.384521,3819.487061,4117.436035,4203.589844,4185.641113,3831.281982,3842.563965,3868.205078,3728.717773,3831.281982,3581.53833
3884.102539,3834.358887,3864.102539,3922.05127,3835.897461,4122.05127,4200,4185.12793,3861.025635,3872.307617,3881.53833,3753.845947,3855.897461,3593.333252
3869.743408,3821.53833,3858.974365,3915.384521,3829.230713,4116.410156,4194.358887,4184.102539,3846.153809,3856.410156,3874.871582,3749.743408,3843.5896,3586.153809
3836.923096,3793.333252,3834.871582,3906.153809,3807.179443,4110.769043,4196.922852,4183.589844,3816.923096,3815.384521,3857.94873,3721.53833,3809.743408,3567.692139
3841.025635,3795.384521,3840,3908.205078,3808.717773,4110.769043,4202.563965,4183.07666,3822.05127,3810.256348,3862.05127,3723.076904,3810.256348,3574.358887
3875.384521,3824.615234,3870.256348,3917.94873,3837.94873,4114.358887,4200.512695,4183.07666,3844.102539,3844.102539,3876.410156,3754.358887,3841.025635,3594.358887
3867.692139,3817.435791,3865.640869,3915.384521,3829.743408,4112.820313,4197.436035,4185.12793,3841.025635,3848.717773,3866.153809,3750.769043,3837.435791,3581.53833
3848.205078,3801.025635,3853.333252,3909.743408,3800,4110.769043,4196.410156,4185.641113,3833.845947,3833.333252,3858.974365,3737.435791,3825.128174,3570.769043
3849.743408,3806.153809,3857.435791,3908.717773,3798.974365,4110.769043,4195.384277,4183.589844,3833.333252,3824.615234,3863.076904,3739.487061,3826.666504,3573.333252
3857.435791,3821.53833,3863.076904,3912.307617,3821.025635,4113.333008,4199.487305,4184.102539,3844.615234,3837.94873,3864.615234,3750.769043,3831.281982,3578.974365
3845.640869,3813.333252,3850.769043,3911.281982,3816.923096,4112.307617,4206.153809,4185.12793,3840,3840.512695,3857.94873,3746.153809,3824.102539,3574.358887
3834.358887,3795.897461,3835.897461,3903.076904,3801.53833,4109.230469,4202.563965,4183.07666,3820.512695,3821.53833,3851.281982,3729.230713,3813.845947,3566.153809
3855.897461,3813.333252,3848.205078,3906.153809,3814.358887,4111.281738,4194.871582,4182.563965,3836.923096,3833.333252,3857.435791,3742.563965,3827.179443,3570.769043
3890.769043,3851.281982,3879.487061,3918.974365,3843.5896,4116.410156,4195.897461,4185.641113,3878.974365,3876.410156,3874.358887,3782.05127,3859.487061,3589.230713
3884.102539,3844.102539,3877.435791,3917.435791,3834.358887,4115.897461,4199.487305,4184.102539,3871.281982,3876.410156,3874.871582,3777.94873,3857.435791,3584.102539
3865.128174,3825.128174,3861.025635,3908.205078,3821.025635,4112.820313,4201.538574,4182.05127,3844.102539,3855.384521,3867.179443,3756.923096,3840.512695,3575.384521
3878.461426,3835.384521,3871.281982,3910.769043,3840,4112.307617,4204.615234,4184.102539,3854.871582,3865.128174,3870.256348,3774.871582,3853.333252,3586.153809
3883.076904,3825.128174,3870.769043,3909.743408,3835.384521,4109.230469,4204.102539,4185.641113,3865.640869,3865.640869,3869.230713,3783.076904,3860,3585.128174
3869.743408,3810.769043,3855.384521,3902.563965,3809.743408,4109.230469,4197.436035,4184.102539,3865.640869,3855.897461,3866.153809,3770.769043,3850.256348,3575.384521
3864.102539,3824.615234,3857.435791,3905.128174,3811.794678,4111.794922,4193.333008,4186.153809,3867.692139,3852.820313,3870.256348,3771.794678,3849.743408,3580
3864.102539,3831.281982,3863.076904,3908.717773,3824.615234,4110.256348,4197.94873,4183.589844,3857.435791,3842.563965,3869.743408,3770.256348,3850.769043,3583.076904
3844.102539,3804.615234,3837.94873,3898.974365,3795.897461,4104.102539,4203.07666,4177.94873,3828.717773,3817.94873,3852.307617,3742.05127,3825.128174,3563.076904
3836.410156,3790.256348,3825.640869,3892.820313,3780.512695,4103.589844,4200,4176.410156,3826.666504,3816.923096,3844.102539,3734.358887,3812.820313,3556.410156
3844.615234,3790.256348,3832.307617,3896.410156,3796.923096,4104.102539,4197.94873,4178.461426,3839.487061,3822.563965,3847.692139,3743.5896,3822.05127,3563.076904
3861.53833,3804.102539,3849.230713,3903.5896,3811.794678,4106.153809,4197.94873,4180,3855.384521,3838.974365,3860,3762.563965,3850.256348,3572.307617
3861.025635,3804.615234,3848.717773,3899.487061,3797.435791,4107.692383,4197.94873,4180.512695,3854.358887,3836.410156,3864.615234,3765.640869,3861.025635,3575.384521
3873.845947,3807.692139,3855.897461,3900,3806.666504,4109.230469,4199.487305,4181.025391,3852.307617,3829.230713,3869.743408,3769.230713,3867.179443,3587.692139
3902.05127,3821.025635,3874.358887,3908.205078,3833.333252,4109.743652,4201.025391,4180,3866.666504,3847.179443,3877.94873,3785.128174,3883.076904,3596.410156
3906.666504,3817.94873,3875.384521,3905.640869,3817.435791,4108.717773,4196.922852,4181.025391,3873.333252,3857.94873,3873.845947,3793.333252,3887.179443,3589.230713
3878.461426,3798.974365,3851.794678,3895.384521,3783.5896,4109.230469,4194.871582,4183.589844,3855.384521,3829.743408,3859.487061,3773.845947,3863.5896,3573.845947
3871.281982,3804.102539,3847.692139,3896.410156,3803.076904,4111.794922,4197.436035,4184.102539,3858.461426,3817.94873,3862.563965,3770.256348,3857.94873,3572.307617
3872.820313,3805.640869,3853.845947,3898.974365,3820.512695,4110.256348,4200,4184.102539,3872.307617,3824.102539,3866.666504,3772.307617,3861.53833,3572.820313
3866.153809,3793.333252,3847.692139,3894.358887,3801.53833,4109.743652,4202.563965,4185.12793,3865.128174,3815.384521,3855.897461,3760,3850.769043,3572.820313
3865.640869,3793.845947,3844.102539,3894.358887,3790.769043,4110.769043,4201.025391,4187.692383,3860.512695,3806.666504,3849.230713,3759.487061,3845.640869,3569.230713
3865.128174,3795.897461,3848.717773,3893.845947,3786.153809,4106.153809,4196.410156,4186.153809,3862.563965,3798.461426,3852.307617,3765.640869,3847.179443,3563.5896
3856.923096,3790.256348,3848.717773,3890.769043,3780,4101.538574,4196.922852,4185.12793,3850.256348,3784.102539,3848.717773,3753.845947,3834.358887,3563.076904
3851.794678,3792.307617,3842.563965,3891.281982,3791.794678,4103.589844,4200,4185.12793,3842.563965,3782.563965,3842.05127,3742.05127,3823.5896,3566.666504
3853.333252,3800.512695,3842.563965,3895.384521,3809.743408,4104.102539,4201.538574,4184.615234,3851.794678,3794.871582,3843.076904,3747.692139,3830.769043,3570.256348
3860,3808.717773,3850.256348,3899.487061,3815.384521,4102.563965,4201.538574,4183.07666,3856.923096,3807.692139,3845.640869,3755.384521,3843.076904,3572.820313
3885.640869,3828.717773,3867.692139,3907.179443,3826.153809,4104.615234,4198.974121,4183.07666,3874.871582,3830.769043,3853.845947,3774.871582,3863.076904,3580.512695
3887.692139,3831.281982,3868.717773,3908.717773,3819.487061,4105.641113,4194.358887,4185.641113,3877.435791,3818.974365,3853.333252,3776.410156,3864.102539,3576.410156
3873.333252,3830.256348,3865.128174,3906.666504,3808.717773,4106.153809,4196.922852,4184.102539,3863.076904,3796.923096,3849.230713,3763.076904,3854.871582,3571.281982
3865.128174,3828.205078,3857.94873,3902.563965,3805.128174,4106.153809,4203.07666,4180.512695,3853.845947,3796.410156,3849.230713,3757.94873,3846.153809,3571.794678
3873.845947,3826.153809,3863.076904,3901.025635,3809.743408,4103.07666,4200.512695,4181.538574,3862.563965,3801.53833,3850.256348,3767.692139,3852.307617,3578.461426
3870.769043,3816.410156,3867.179443,3899.487061,3802.563965,4099.487305,4195.897461,4185.641113,3857.435791,3782.05127,3841.025635,3757.94873,3851.281982,3571.281982
3866.666504,3820,3868.717773,3900,3790.769043,4101.025391,4196.410156,4185.641113,3855.897461,3774.358887,3838.974365,3750.769043,3849.230713,3565.640869
3863.076904,3823.076904,3866.666504,3900,3784.102539,4100,4197.94873,4183.589844,3856.923096,3770.256348,3843.076904,3758.974365,3845.128174,3571.794678
3864.102539,3829.230713,3868.205078,3900,3799.487061,4096.410156,4198.974121,4183.07666,3847.692139,3762.05127,3844.615234,3766.153809,3847.179443,3583.076904
3862.05127,3824.615234,3861.53833,3898.461426,3802.05127,4094.871582,4204.102539,4183.07666,3842.05127,3765.640869,3843.5896,3758.974365,3845.640869,3579.487061
3846.153809,3800.512695,3849.230713,3892.820313,3781.53833,4091.794678,4204.102539,4184.102539,3844.102539,3768.205078,3840,3747.179443,3829.230713,3565.128174
3832.820313,3795.384521,3845.640869,3888.717773,3776.923096,4088.717773,4197.436035,4186.153809,3838.974365,3751.281982,3830.256348,3737.435791,3809.743408,3559.487061
3847.179443,3836.923096,3858.974365,3896.410156,3799.487061,4090.769043,4193.333008,4184.102539,3847.692139,3749.230713,3830.769043,3744.102539,3813.845947,3575.384521
3853.845947,3866.153809,3867.692139,3903.5896,3804.102539,4091.281982,4197.436035,4181.025391,3854.871582,3753.845947,3833.845947,3749.230713,3818.461426,3581.53833
3837.435791,3856.410156,3858.974365,3899.487061,3794.358887,4086.666504,4205.12793,4182.563965,3838.974365,3740,3826.153809,3737.94873,3800,3568.717773
3845.128174,3859.487061,3857.94873,3896.923096,3805.640869,4087.179443,4204.102539,4185.12793,3835.384521,3740,3822.563965,3741.53833,3800,3569.743408
3859.487061,3866.666504,3865.128174,3898.974365,3807.692139,4088.205078,4195.384277,4183.07666,3837.435791,3742.05127,3823.5896,3753.845947,3815.384521,3576.923096
3856.923096,3872.307617,3871.281982,3903.5896,3806.666504,4089.230713,4193.846191,4182.05127,3839.487061,3741.53833,3826.666504,3761.025635,3828.717773,3575.897461
3861.53833,3890.769043,3876.923096,3906.666504,3820,4090.256348,4198.974121,4186.153809,3857.94873,3756.410156,3831.794678,3771.281982,3843.076904,3584.102539
3877.435791,3904.615234,3884.615234,3908.717773,3833.333252,4089.743408,4199.487305,4183.589844,3878.974365,3773.333252,3835.897461,3784.102539,3862.05127,3600.512695
3866.666504,3890.769043,3874.871582,3906.666504,3822.563965,4087.179443,4199.487305,4177.94873,3865.128174,3761.53833,3829.743408,3773.333252,3858.974365,3595.384521
3860.512695,3889.743408,3872.307617,3905.640869,3822.05127,4084.102539,4199.487305,4179.487305,3857.94873,3754.358887,3829.230713,3774.358887,3861.53833,3590.769043
3860.512695,3893.845947,3875.384521,3902.05127,3816.923096,4079.487061,4194.871582,4185.641113,3861.53833,3744.102539,3827.179443,3778.974365,3866.153809,3591.281982
3843.076904,3882.563965,3864.102539,3894.871582,3797.435791,4078.461426,4194.358887,4184.102539,3847.179443,3715.384521,3815.897461,3755.897461,3848.717773,3581.53833
3821.025635,3869.230713,3845.128174,3890.769043,3790.769043,4078.974365,4198.461426,4178.461426,3826.666504,3693.845947,3808.205078,3732.820313,3827.179443,3572.820313
3822.563965,3867.692139,3847.692139,3889.230713,3795.897461,4075.897217,4201.538574,4180,3823.5896,3694.358887,3810.769043,3736.923096,3830.256348,3578.974365
3807.179443,3845.640869,3833.333252,3880.512695,3769.743408,4067.692139,4202.05127,4184.615234,3808.205078,3675.384521,3797.94873,3716.410156,3817.94873,3566.153809
3785.640869,3827.179443,3813.333252,3875.897461,3749.230713,4066.153809,4200,4183.589844,3792.307617,3656.923096,3784.615234,3693.845947,3802.563965,3554.358887
3783.076904,3829.743408,3816.923096,3873.333252,3753.333252,4066.666504,4197.436035,4182.05127,3792.820313,3654.358887,3785.640869,3697.435791,3808.205078,3562.05127
3782.563965,3835.897461,3825.128174,3867.692139,3755.384521,4063.5896,4197.94873,4183.07666,3797.435791,3650.256348,3785.128174,3698.461426,3813.845947,3570.769043
3775.897461,3830.256348,3817.94873,3866.153809,3743.5896,4061.025635,4200,4184.102539,3794.871582,3637.435791,3776.410156,3689.230713,3808.205078,3570.256348
3786.153809,3834.871582,3824.615234,3872.307617,3749.230713,4061.53833,4200,4184.615234,3795.897461,3642.563965,3776.410156,3697.435791,3822.05127,3578.974365
3791.281982,3845.640869,3838.461426,3871.794678,3755.897461,4061.53833,4195.384277,4183.07666,3791.281982,3654.871826,3775.384521,3701.025635,3833.845947,3580
3769.230713,3841.53833,3829.230713,3865.640869,3742.05127,4060.512695,4192.820313,4180.512695,3777.94873,3640.512695,3768.717773,3685.640869,3822.563965,3571.281982
3768.717773,3847.692139,3829.743408,3871.794678,3750.256348,4063.5896,4196.410156,4177.94873,3783.5896,3633.845947,3771.794678,3688.205078,3830.769043,3581.025635
3783.076904,3860,3842.563965,3877.435791,3774.871582,4065.128174,4198.974121,4176.922852,3794.358887,3646.666504,3774.358887,3697.94873,3848.205078,3593.333252
3786.153809,3866.153809,3848.205078,3876.410156,3778.974365,4065.640869,4196.922852,4178.974121,3790.256348,3660.512695,3771.794678,3698.974365,3853.333252,3594.358887
3777.94873,3860.512695,3840,3870.256348,3754.358887,4062.05127,4197.94873,4182.05127,3766.153809,3645.128174,3763.076904,3686.153809,3845.640869,3585.640869
3796.923096,3884.102539,3851.794678,3876.410156,3767.179443,4060,4198.974121,4181.538574,3775.897461,3646.666504,3764.102539,3697.435791,3861.025635,3592.820313
3817.94873,3913.845947,3869.743408,3886.666504,3793.845947,4064.102539,4195.897461,4184.102539,3801.53833,3665.128174,3769.743408,3718.461426,3885.128174,3607.179443
3808.717773,3908.717773,3862.563965,3886.666504,3781.53833,4066.153809,4195.384277,4185.12793,3783.5896,3652.307617,3764.102539,3705.640869,3886.666504,3607.179443
3772.820313,3874.358887,3830.769043,3872.820313,3748.205078,4061.025635,4200.512695,4178.974121,3732.307617,3604.615234,3739.487061,3663.5896,3856.923096,3587.692139
3767.692139,3876.923096,3832.307617,3868.205078,3750.769043,4056.923096,4200.512695,4177.436035,3725.128174,3597.94873,3732.820313,3661.025635,3853.333252,3590.256348
3797.435791,3911.281982,3860,3879.487061,3769.743408,4056.410156,4194.358887,4180.512695,3750.769043,3620.512695,3745.640869,3684.102539,3881.025635,3605.640869
3838.974365,3953.333252,3892.820313,3895.897461,3795.897461,4061.025635,4192.307617,4181.025391,3777.435791,3640.512695,3757.435791,3704.615234,3915.897461,3621.025635
3854.358887,3978.974365,3913.333252,3903.076904,3820,4066.153809,4198.461426,4180,3785.128174,3649.230713,3762.563965,3713.333252,3934.871582,3632.820313
3858.461426,3993.333252,3926.153809,3904.615234,3838.461426,4067.692139,4201.025391,4181.025391,3781.53833,3656.410156,3766.153809,3717.435791,3951.281982,3646.153809
3875.384521,4006.153809,3935.897461,3910.256348,3849.743408,4068.205078,4197.436035,4181.538574,3786.153809,3663.076904,3764.615234,3725.128174,3971.281982,3651.281982
3890.256348,4015.897217,3941.53833,3916.410156,3844.615234,4068.717773,4196.410156,4180,3794.871582,3668.717773,3763.5896,3734.358887,3986.666504,3649.230713
3872.820313,4008.717773,3931.794678,3909.743408,3815.897461,4065.640869,4199.487305,4177.436035,3776.410156,3647.692139,3752.307617,3718.974365,3977.94873,3639.487061
3848.205078,3998.461426,3916.923096,3900,3803.076904,4062.05127,4198.974121,4176.410156,3755.384521,3618.461426,3736.923096,3694.871826,3962.563965,3636.923096
3837.94873,3993.845947,3911.794678,3898.461426,3808.205078,4058.461426,4196.410156,4181.538574,3751.281982,3612.820313,3730.769043,3691.281982,3963.076904,3642.05127
3831.794678,3987.692139,3907.179443,3896.923096,3803.076904,4056.410156,4197.436035,4184.615234,3733.845947,3604.615234,3724.102539,3685.128174,3966.153809,3643.5896
3837.94873,3992.820313,3915.384521,3893.845947,3805.128174,4056.923096,4198.461426,4184.102539,3720.512695,3590.769043,3714.358887,3678.974365,3972.307617,3644.102539
3841.53833,4002.563965,3925.128174,3891.281982,3796.923096,4055.384521,4197.436035,4183.07666,3722.563965,3579.487061,3707.692139,3683.5896,3981.025635,3645.128174
3836.410156,4010.256348,3922.563965,3892.820313,3783.076904,4055.384521,4193.333008,4183.07666,3712.820313,3566.666504,3705.128174,3682.563965,3983.5896,3645.128174
3841.53833,4025.128174,3923.5896,3895.384521,3795.897461,4056.923096,4193.846191,4183.07666,3697.435791,3564.615234,3700.512695,3675.897461,3987.179443,3651.281982
3859.487061,4041.53833,3940.512695,3898.974365,3808.717773,4055.897217,4197.436035,4182.05127,3707.692139,3589.230713,3700,3681.025635,4008.717773,3663.5896
