 sampling:128, subject:ERIK                                                                            , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, chan:40, units:emotiv,,,,,,,,,
4237.436035,4277.94873,4200.512695,4198.974121,4256.922852,4200,4198.461426,4200.512695,4256.922852,4280,4189.743652,4083.5896,4217.436035,4200
4232.820313,4293.333008,4200.512695,4201.538574,4255.897461,4202.563965,4195.897461,4200,4260.512695,4266.666504,4190.256348,4082.05127,4223.07666,4200.512695
4234.871582,4287.179199,4200,4202.05127,4258.974121,4201.025391,4193.846191,4198.974121,4264.102539,4263.07666,4191.794922,4083.5896,4226.666504,4198.461426
4239.487305,4284.102539,4200,4200.512695,4257.436035,4198.974121,4193.846191,4200,4257.94873,4270.769043,4192.307617,4085.640869,4223.589844,4200
4233.333008,4298.974121,4200.512695,4201.025391,4258.974121,4201.538574,4196.922852,4203.07666,4258.461426,4274.871582,4192.820313,4086.666504,4221.538574,4200
4228.205078,4306.666504,4197.436035,4200.512695,4269.743652,4200.512695,4197.436035,4198.461426,4267.179199,4284.615234,4194.358887,4086.153809,4225.641113,4197.436035
4233.333008,4292.820313,4200,4200.512695,4266.666504,4201.025391,4198.461426,4193.333008,4265.641113,4285.641113,4192.820313,4084.102539,4227.692383,4196.922852
4235.384277,4293.333008,4200,4199.487305,4256.922852,4201.025391,4197.436035,4197.94873,4264.615234,4278.461426,4192.820313,4084.102539,4227.692383,4196.410156
4231.794922,4291.794922,4201.538574,4203.589844,4258.461426,4205.641113,4196.922852,4201.538574,4260,4256.410156,4193.333008,4083.076904,4225.12793,4195.897461
4238.974121,4298.461426,4195.897461,4200,4265.12793,4203.07666,4193.846191,4199.487305,4264.102539,4264.102539,4193.846191,4084.102539,4228.717773,4197.436035
4241.538574,4286.666504,4202.563965,4198.974121,4264.102539,4200,4197.94873,4199.487305,4268.717773,4290.769043,4190.769043,4085.128174,4228.717773,4201.025391
4233.333008,4285.12793,4201.025391,4200,4265.641113,4200.512695,4196.922852,4201.538574,4272.307617,4295.897461,4190.256348,4083.076904,4227.692383,4202.05127
4237.94873,4306.153809,4200.512695,4204.102539,4268.717773,4205.641113,4199.487305,4202.05127,4275.384277,4275.897461,4192.307617,4084.615234,4229.743652,4201.025391
4268.717773,4349.743652,4196.922852,4200,4275.384277,4203.07666,4197.94873,4203.589844,4283.07666,4289.230469,4194.358887,4087.692139,4240,4198.974121
4276.922852,4350.769043,4202.563965,4198.461426,4282.563965,4204.102539,4195.897461,4201.025391,4282.563965,4309.230469,4193.333008,4086.153809,4243.07666,4200
4273.333008,4363.07666,4198.461426,4197.94873,4292.820313,4204.102539,4193.846191,4198.461426,4289.230469,4313.333008,4193.846191,4086.666504,4245.641113,4200
4304.615234,4401.538574,4202.05127,4202.05127,4291.281738,4203.589844,4197.436035,4202.563965,4304.615234,4334.871582,4195.384277,4093.845947,4255.384277,4200
4345.12793,4435.897461,4202.563965,4202.563965,4287.692383,4204.615234,4196.410156,4204.102539,4321.538574,4365.641113,4196.410156,4091.794678,4265.12793,4198.461426
4345.12793,4441.025391,4200.512695,4202.563965,4306.153809,4208.717773,4194.871582,4201.538574,4332.820313,4355.384277,4198.461426,4090.769043,4267.692383,4199.487305
4331.794922,4466.153809,4200,4200.512695,4332.820313,4208.205078,4194.358887,4200,4338.461426,4352.307617,4197.94873,4095.384521,4275.897461,4198.974121
4338.974121,4509.743652,4203.589844,4201.538574,4330.256348,4207.179199,4195.384277,4201.025391,4337.94873,4401.025391,4196.410156,4096.922852,4283.589844,4199.487305
4363.07666,4541.538574,4202.563965,4204.615234,4322.563965,4208.205078,4196.410156,4201.025391,4354.358887,4435.897461,4195.384277,4094.358887,4287.179199,4197.94873
4376.922852,4582.563965,4200.512695,4206.666504,4334.871582,4209.230469,4194.358887,4200.512695,4370.769043,4428.717773,4200.512695,4096.410156,4297.436035,4197.94873
4377.94873,4610.256348,4203.07666,4209.230469,4333.333008,4210.256348,4194.358887,4203.07666,4356.922852,4417.435547,4201.538574,4096.410156,4305.641113,4197.94873
4385.641113,4609.230469,4199.487305,4207.179199,4326.153809,4208.717773,4194.358887,4203.07666,4344.102539,4420.512695,4197.94873,4096.410156,4306.666504,4196.922852
4376.922852,4614.358887,4201.025391,4210.256348,4331.794922,4210.769043,4195.897461,4199.487305,4332.307617,4415.897461,4197.436035,4097.436035,4293.333008,4195.897461
4339.487305,4682.05127,4198.461426,4211.281738,4346.153809,4210.769043,4192.307617,4201.025391,4315.897461,4434.358887,4200.512695,4099.487305,4288.717773,4196.922852
4320,4720,4201.025391,4210.256348,4345.641113,4210.769043,4193.333008,4202.05127,4310.256348,4440,4200,4100.512695,4297.436035,4197.436035
4354.871582,4745.641113,4196.922852,4208.205078,4340.512695,4208.205078,4192.307617,4200,4343.589844,4426.153809,4204.102539,4101.025391,4312.307617,4200.512695
4375.897461,4804.102539,4199.487305,4215.384277,4340.512695,4208.717773,4195.897461,4200.512695,4355.897461,4431.281738,4208.205078,4102.05127,4320.512695,4200.512695
4376.410156,4874.871582,4197.436035,4214.871582,4342.05127,4205.641113,4195.897461,4202.05127,4348.205078,4448.717773,4205.12793,4105.641113,4334.871582,4195.384277
4389.230469,4895.384277,4204.615234,4215.897461,4346.666504,4209.743652,4197.94873,4203.589844,4362.05127,4464.615234,4204.102539,4109.230469,4344.615234,4197.436035
4409.743652,4913.846191,4203.589844,4215.384277,4354.871582,4209.743652,4194.358887,4204.615234,4384.615234,4491.794922,4210.256348,4107.692383,4351.794922,4202.05127
4407.692383,4921.538574,4202.563965,4216.410156,4351.794922,4207.692383,4195.384277,4202.563965,4383.07666,4476.922852,4208.717773,4107.692383,4357.435547,4199.487305
4387.179199,4935.897461,4199.487305,4218.461426,4346.153809,4205.641113,4194.358887,4201.025391,4389.743652,4465.641113,4205.12793,4111.281738,4355.897461,4193.846191
4394.358887,4969.230469,4204.615234,4225.641113,4347.692383,4210.769043,4196.410156,4204.102539,4414.358887,4502.563965,4209.743652,4115.897461,4352.820313,4197.436035
4404.102539,5006.666504,4203.07666,4222.563965,4343.07666,4212.307617,4195.384277,4203.589844,4414.871582,4523.07666,4212.307617,4113.333008,4362.563965,4197.94873
4305.12793,5029.743652,4200,4216.410156,4344.102539,4208.717773,4195.897461,4200.512695,4391.281738,4511.794922,4210.256348,4111.281738,4375.384277,4198.461426
4134.871582,5059.486816,4200.512695,4218.461426,4370.256348,4206.666504,4195.897461,4201.538574,4388.717773,4520,4209.743652,4113.846191,4379.487305,4198.461426
4070.256348,5027.692383,4202.563965,4222.563965,4363.589844,4209.230469,4193.846191,4202.05127,4398.974121,4509.743652,4211.794922,4113.846191,4375.384277,4195.897461
4081.53833,4983.589844,4201.538574,4220.512695,4337.94873,4207.179199,4195.384277,4202.05127,4398.461426,4505.12793,4214.871582,4111.794922,4375.897461,4195.897461
4045.128174,5023.589844,4197.94873,4215.897461,4354.871582,4202.05127,4194.358887,4201.538574,4396.410156,4530.769043,4216.410156,4118.461426,4380.512695,4200
4004.102539,5060.512695,4201.538574,4217.436035,4367.179199,4203.07666,4194.358887,4200.512695,4392.820313,4514.871582,4213.333008,4121.025391,4371.281738,4198.461426
4008.717773,5014.871582,4202.05127,4216.922852,4339.487305,4205.12793,4193.846191,4200.512695,4386.153809,4502.05127,4214.358887,4115.384277,4364.102539,4196.922852
4003.076904,4948.717773,4205.12793,4216.922852,4322.05127,4206.666504,4195.897461,4201.025391,4372.307617,4505.641113,4215.384277,4115.897461,4362.05127,4199.487305
3994.871582,4948.205078,4202.05127,4215.897461,4334.871582,4204.102539,4194.358887,4200.512695,4368.205078,4494.358887,4215.897461,4120,4362.563965,4201.025391
3984.615234,4948.205078,4203.589844,4219.487305,4337.436035,4205.641113,4199.487305,4201.538574,4364.102539,4478.974121,4215.384277,4120,4358.974121,4197.436035
3981.025635,4952.820313,4198.974121,4216.410156,4332.820313,4205.12793,4199.487305,4202.05127,4365.12793,4475.384277,4216.922852,4123.07666,4360.512695,4196.410156
3993.845947,4935.384277,4202.563965,4216.410156,4322.563965,4206.153809,4197.436035,4201.025391,4357.435547,4455.897461,4217.94873,4125.641113,4359.487305,4197.436035
4006.666504,4912.820313,4199.487305,4214.358887,4315.384277,4202.05127,4193.846191,4202.563965,4351.794922,4449.743652,4217.94873,4124.615234,4363.07666,4196.922852
4010.769043,4893.846191,4201.025391,4218.461426,4321.538574,4205.641113,4196.410156,4204.102539,4354.358887,4458.461426,4217.436035,4125.641113,4365.641113,4196.922852
4024.615234,4896.922852,4198.461426,4217.436035,4329.230469,4205.641113,4195.384277,4201.538574,4361.538574,4461.025391,4216.410156,4127.179199,4368.717773,4195.897461
4026.153809,4873.846191,4202.563965,4216.410156,4322.05127,4202.563965,4197.94873,4201.025391,4354.358887,4449.743652,4216.410156,4126.666504,4368.205078,4195.384277
4014.871582,4824.102539,4199.487305,4213.846191,4314.358887,4201.025391,4195.897461,4201.025391,4348.717773,4442.563965,4213.333008,4125.12793,4364.615234,4193.846191
3992.307617,4757.94873,4200,4214.871582,4301.538574,4202.563965,4197.436035,4199.487305,4336.922852,4421.025391,4207.179199,4126.666504,4350.769043,4193.846191
3985.640869,4750.769043,4202.05127,4214.871582,4289.230469,4198.461426,4198.974121,4200,4330.769043,4415.384277,4208.717773,4129.230469,4345.641113,4195.897461
4009.230713,4779.487305,4203.589844,4214.871582,4291.281738,4198.461426,4198.974121,4203.589844,4342.05127,4429.743652,4211.794922,4131.281738,4354.871582,4196.410156
4017.435791,4761.025391,4203.07666,4213.846191,4296.922852,4201.025391,4198.461426,4201.538574,4338.461426,4413.846191,4205.641113,4128.717773,4354.871582,4194.871582
4000,4722.05127,4202.563965,4210.769043,4292.820313,4199.487305,4200.512695,4198.461426,4324.102539,4400,4201.538574,4129.743652,4344.615234,4194.871582
4017.435791,4735.897461,4205.12793,4210.256348,4296.410156,4200,4202.563965,4203.07666,4340,4433.333008,4210.256348,4134.358887,4353.333008,4196.922852
4070.769043,4785.12793,4203.07666,4211.794922,4323.07666,4201.538574,4199.487305,4206.666504,4373.846191,4472.820313,4217.436035,4134.871582,4374.871582,4196.922852
4105.641113,4796.922852,4202.563965,4214.358887,4344.102539,4202.05127,4199.487305,4206.666504,4388.205078,4486.666504,4216.410156,4135.897461,4376.410156,4196.410156
4129.743652,4808.205078,4201.025391,4209.743652,4352.820313,4202.563965,4197.94873,4206.153809,4401.538574,4516.410156,4215.897461,4139.487305,4379.487305,4198.461426
4153.333008,4812.307617,4207.179199,4208.205078,4353.846191,4205.641113,4198.974121,4206.666504,4411.794922,4522.563965,4212.307617,4138.974121,4382.05127,4198.461426
4143.07666,4770.769043,4203.07666,4208.205078,4344.615234,4203.07666,4195.384277,4203.589844,4401.538574,4495.384277,4207.179199,4135.384277,4369.743652,4195.384277
4105.12793,4671.794922,4203.07666,4210.769043,4324.615234,4203.07666,4197.436035,4203.07666,4365.12793,4454.358887,4202.05127,4136.410156,4348.717773,4193.333008
4097.436035,4628.205078,4202.05127,4206.666504,4318.974121,4201.025391,4196.922852,4205.641113,4350.256348,4436.410156,4201.538574,4138.974121,4344.615234,4195.384277
4098.461426,4609.743652,4209.743652,4206.153809,4318.461426,4204.102539,4199.487305,4206.153809,4347.179199,4430.256348,4201.538574,4138.461426,4335.897461,4195.897461
4082.563965,4563.589844,4203.07666,4202.05127,4302.05127,4201.538574,4196.922852,4203.07666,4334.871582,4420.512695,4198.461426,4140,4322.563965,4195.384277
4079.487061,4526.666504,4201.025391,4201.538574,4290.769043,4201.025391,4200.512695,4203.07666,4327.179199,4406.666504,4196.922852,4141.025391,4319.487305,4196.922852
4109.230469,4549.230469,4199.487305,4197.436035,4301.025391,4200,4198.974121,4206.666504,4343.07666,4419.487305,4200.512695,4142.563965,4329.230469,4195.897461
4115.897461,4535.384277,4204.102539,4197.436035,4302.563965,4201.025391,4199.487305,4206.153809,4338.461426,4421.025391,4200.512695,4143.589844,4325.641113,4197.94873
4106.153809,4502.05127,4198.974121,4194.358887,4295.384277,4198.461426,4198.461426,4203.589844,4325.641113,4396.922852,4196.410156,4141.025391,4316.410156,4200
4100.512695,4477.94873,4200.512695,4194.871582,4291.794922,4201.025391,4200.512695,4205.12793,4319.487305,4372.307617,4198.461426,4140.512695,4309.743652,4196.410156
4101.025391,4461.025391,4202.05127,4193.846191,4290.769043,4203.589844,4200,4207.179199,4316.410156,4374.358887,4200,4145.12793,4307.179199,4194.871582
4107.692383,4449.230469,4202.05127,4192.307617,4290.769043,4202.563965,4198.974121,4206.666504,4318.974121,4387.692383,4198.461426,4147.692383,4307.692383,4198.461426
4114.871582,4454.358887,4203.07666,4192.307617,4290.769043,4199.487305,4197.94873,4206.666504,4321.538574,4393.846191,4197.436035,4142.05127,4307.692383,4196.922852
4106.666504,4443.07666,4205.12793,4194.358887,4288.205078,4198.974121,4196.922852,4207.692383,4316.410156,4387.692383,4198.974121,4142.563965,4306.153809,4195.384277
4091.281982,4420.512695,4207.179199,4195.897461,4285.12793,4200,4200,4203.07666,4312.307617,4375.897461,4198.461426,4146.153809,4298.974121,4198.461426
4101.538574,4417.94873,4204.615234,4191.794922,4282.05127,4200.512695,4201.025391,4201.538574,4312.820313,4366.666504,4200,4147.692383,4291.794922,4199.487305
4113.333008,4415.897461,4204.102539,4192.307617,4280,4203.07666,4200.512695,4203.589844,4308.717773,4365.641113,4200.512695,4148.717773,4289.230469,4195.384277
4071.794678,4398.461426,4200,4192.307617,4282.563965,4202.563965,4197.436035,4200.512695,4306.153809,4367.692383,4197.436035,4146.666504,4292.307617,4195.384277
4139.487305,4358.974121,4206.666504,4195.384277,4275.384277,4203.07666,4201.025391,4202.05127,4294.871582,4347.692383,4195.897461,4147.179199,4278.974121,4200
4391.794922,4342.05127,4205.12793,4193.846191,4265.12793,4203.589844,4197.94873,4210.256348,4291.281738,4351.794922,4200,4153.333008,4269.743652,4204.615234
4552.820313,4336.410156,4204.102539,4195.384277,4265.641113,4205.12793,4197.94873,4206.666504,4291.794922,4361.538574,4200.512695,4153.846191,4272.307617,4203.07666
4522.05127,4351.794922,4198.461426,4194.871582,4270.769043,4196.922852,4196.922852,4198.974121,4290.256348,4355.384277,4195.897461,4147.692383,4276.922852,4196.922852
4486.666504,4333.846191,4204.102539,4198.461426,4264.615234,4196.922852,4199.487305,4202.563965,4281.538574,4332.820313,4191.794922,4147.692383,4267.692383,4194.871582
4504.615234,4300.512695,4202.563965,4195.384277,4256.922852,4201.025391,4194.871582,4205.641113,4280,4322.563965,4193.846191,4149.230469,4258.974121,4195.897461
4486.666504,4271.281738,4202.563965,4197.436035,4250.256348,4204.102539,4195.384277,4202.563965,4270.769043,4313.333008,4193.333008,4148.717773,4250.256348,4196.410156
4474.358887,4278.974121,4198.461426,4197.94873,4251.794922,4200,4196.922852,4201.538574,4268.205078,4319.487305,4193.846191,4149.230469,4254.871582,4195.384277
4460.512695,4263.07666,4203.589844,4198.461426,4249.230469,4201.025391,4200.512695,4201.025391,4263.07666,4318.974121,4193.846191,4147.692383,4256.922852,4197.436035
4444.615234,4244.102539,4201.538574,4196.410156,4241.538574,4201.538574,4195.897461,4200.512695,4250.256348,4292.307617,4194.358887,4147.179199,4248.205078,4198.974121
4448.717773,4253.846191,4199.487305,4197.436035,4242.05127,4200.512695,4193.846191,4202.563965,4249.230469,4272.820313,4196.410156,4155.384277,4243.589844,4198.461426
4456.922852,4276.410156,4198.461426,4196.922852,4249.230469,4200,4198.461426,4202.563965,4261.538574,4295.384277,4197.94873,4154.871582,4248.717773,4195.897461
4446.666504,4246.666504,4203.07666,4198.974121,4247.692383,4203.07666,4200,4202.05127,4258.461426,4308.717773,4194.358887,4148.717773,4245.12793,4197.436035
4432.820313,4199.487305,4205.12793,4200.512695,4242.05127,4202.563965,4196.922852,4202.05127,4248.717773,4286.153809,4192.307617,4148.717773,4238.974121,4197.436035
4435.384277,4205.641113,4199.487305,4199.487305,4245.641113,4198.974121,4196.922852,4202.05127,4252.820313,4277.436035,4195.897461,4150.769043,4241.025391,4196.410156
4438.974121,4227.179199,4200,4202.05127,4246.666504,4201.538574,4199.487305,4200,4253.333008,4290.256348,4195.384277,4150.256348,4238.974121,4196.922852
4435.384277,4217.436035,4202.05127,4202.563965,4245.641113,4202.563965,4197.436035,4197.94873,4248.717773,4289.743652,4194.358887,4156.922852,4238.461426,4197.94873
4434.358887,4195.384277,4205.641113,4201.025391,4249.230469,4203.589844,4197.94873,4203.589844,4250.256348,4279.487305,4194.358887,4158.461426,4235.897461,4196.922852
4436.922852,4210.769043,4200,4195.897461,4254.871582,4203.07666,4195.384277,4208.205078,4260,4299.487305,4195.897461,4153.846191,4235.384277,4197.436035
4431.794922,4217.94873,4201.538574,4200,4252.307617,4204.102539,4197.436035,4204.615234,4252.307617,4300,4196.922852,4151.794922,4232.820313,4197.436035
4428.717773,4215.384277,4200.512695,4201.538574,4251.281738,4202.05127,4198.461426,4199.487305,4248.717773,4282.563965,4198.461426,4154.358887,4233.846191,4197.94873
4425.12793,4191.281738,4203.07666,4203.07666,4250.769043,4204.102539,4202.05127,4202.563965,4253.333008,4282.563965,4196.922852,4155.897461,4227.179199,4198.974121
4426.153809,4198.461426,4196.410156,4199.487305,4250.769043,4201.538574,4195.384277,4204.615234,4259.487305,4293.846191,4193.846191,4158.461426,4230.769043,4198.461426
4425.641113,4219.487305,4202.563965,4203.07666,4253.846191,4203.07666,4194.358887,4204.102539,4257.94873,4275.897461,4192.820313,4160,4240.512695,4197.94873
4436.410156,4238.974121,4205.12793,4202.563965,4264.615234,4203.07666,4195.384277,4205.12793,4267.692383,4286.153809,4195.897461,4158.974121,4243.07666,4198.974121
4446.666504,4226.153809,4205.641113,4202.05127,4266.666504,4203.07666,4198.974121,4204.615234,4269.230469,4316.410156,4198.974121,4159.487305,4232.307617,4198.461426
4450.256348,4229.743652,4197.94873,4199.487305,4266.153809,4201.538574,4195.897461,4201.538574,4264.102539,4325.641113,4196.922852,4160,4235.384277,4196.410156
4446.153809,4228.717773,4201.025391,4201.538574,4270.256348,4203.589844,4197.436035,4201.025391,4266.153809,4309.230469,4196.410156,4161.025391,4245.12793,4197.436035
